video_id,channel_id,channel_name,title,url,published_at,views,likes,comments,duration_seconds,tier,age_hours,age_bucket,velocity,baseline_velocity,breakout_ratio,capped_breakout,breakout_label,baseline_confidence,baseline_source,trend_id,trend_name,anime_title,manager_value,manager_note
zyCimQlWvqE,UCyuQEEEHdu4IAp12RcJQEPA,AniCap,A Monster Put A Hole In His Chest So He Had To Fuse With A SSS-Rank Demon Cat,https://www.youtube.com/watch?v=zyCimQlWvqE,2026-07-12T10:49:39+00:00,62776,1565,93,1695,priority,102.82,3_7d,610.54,632.1,0.966,0.966,normal,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
0ELoscajDeg,UCyuQEEEHdu4IAp12RcJQEPA,AniCap,Weak Sorcerer Trapped in a Dungeon for 10 years Comes Out A SSS-Class Warrior,https://www.youtube.com/watch?v=0ELoscajDeg,2026-07-11T22:48:21+00:00,75068,1752,88,1786,priority,114.84,3_7d,653.67,632.1,1.034,1.034,normal,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
8oOiwxCi4h0,UCyuQEEEHdu4IAp12RcJQEPA,AniCap,Reincarnated as a Summoner That Gets Stronger Every Time He Summons a Monster,https://www.youtube.com/watch?v=8oOiwxCi4h0,2026-07-11T07:39:59+00:00,119757,2688,165,12171,priority,129.98,3_7d,921.34,632.1,1.458,1.458,normal,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
xBmio692rxs,UCyuQEEEHdu4IAp12RcJQEPA,AniCap,Reborn Into His Favorite Game with the Weakest Class but Unlocks a Broken Level System,https://www.youtube.com/watch?v=xBmio692rxs,2026-07-10T13:44:35+00:00,36794,1220,104,1399,priority,147.9,3_7d,248.77,632.1,0.394,0.394,below_average,low,channel_median,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
4iduj1oZI2s,UCyuQEEEHdu4IAp12RcJQEPA,AniCap,"Every Time He Reincarnates, He Keeps All His Powers So He Has 500 Years of Training",https://www.youtube.com/watch?v=4iduj1oZI2s,2026-07-10T06:54:56+00:00,182810,4004,230,2661,priority,154.73,3_7d,1181.46,632.1,1.869,1.869,above_average,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
82jA5RLefc8,UCyuQEEEHdu4IAp12RcJQEPA,AniCap,He Is Reborn 15 Years in the Past Before the Apocalypse to Steal Every Legendary Power,https://www.youtube.com/watch?v=82jA5RLefc8,2026-07-09T13:13:00+00:00,31753,1098,142,907,priority,172.43,7d_plus,184.15,1.0,184.149,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
Gq2wFxfMdl8,UCyuQEEEHdu4IAp12RcJQEPA,AniCap,"He Was Born With the Weakest Villager Class, but Unlocks a Level 999 System to Fight the Demon King",https://www.youtube.com/watch?v=Gq2wFxfMdl8,2026-07-09T02:49:22+00:00,127598,2636,128,2647,priority,182.82,7d_plus,697.93,1.0,697.926,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
1H4EhfgqnQI,UCyuQEEEHdu4IAp12RcJQEPA,AniCap,"Everyone Calls Him the Useless Prince, But He’s Secretly the Strongest Adventurer in History",https://www.youtube.com/watch?v=1H4EhfgqnQI,2026-07-07T23:48:25+00:00,42179,1161,72,969,priority,209.84,7d_plus,201.01,1.0,201.005,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
SGVbDMidn50,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Tomb Raider King Episode 2 Explained in Hindi | Better Solo Leveling?,https://www.youtube.com/watch?v=SGVbDMidn50,2026-07-16T12:44:10+00:00,3091,387,38,713,priority,4.91,0_6h,629.37,629.37,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
pA-NJh2JLgc,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Liar Game Episode 15 Explained in Hindi | Breakdown,https://www.youtube.com/watch?v=pA-NJh2JLgc,2026-07-14T08:47:27+00:00,9655,711,54,637,priority,56.86,24_72h,169.81,232.73,0.73,0.73,below_average,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
qkfWY_KyYQ8,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Tomb Raider King Episode 1 Explained in Hindi | Better Than Solo Leveling?,https://www.youtube.com/watch?v=qkfWY_KyYQ8,2026-07-14T06:57:51+00:00,17349,1100,168,554,priority,58.68,24_72h,295.64,232.73,1.27,1.27,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
R98dhqkLtVU,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Liar Game Episode 14 Explained in Hindi | Breakdown,https://www.youtube.com/watch?v=R98dhqkLtVU,2026-07-07T12:24:21+00:00,14340,829,64,579,priority,221.24,7d_plus,64.82,1.0,64.816,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
d0fcQgYw9UM,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Weak Boy Eats a Devil Fruit and Becomes the Future Pirate King explain hindi,https://www.youtube.com/watch?v=d0fcQgYw9UM,2026-07-03T06:00:35+00:00,5549,383,80,598,priority,323.64,7d_plus,17.15,1.0,17.146,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
_Fi9DpNoZDk,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Poor Boy Becomes a God Using a Mysterious Power,https://www.youtube.com/watch?v=_Fi9DpNoZDk,2026-07-02T06:00:22+00:00,6949,366,42,1987,priority,347.64,7d_plus,19.99,1.0,19.989,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
CGHpIjKc6wE,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Liar Game Episode 13 Explained in Hindi | Breakdown,https://www.youtube.com/watch?v=CGHpIjKc6wE,2026-07-01T11:20:28+00:00,13285,799,55,517,priority,366.31,7d_plus,36.27,1.0,36.267,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
aZ0I-cSV0Tw,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Lord of Mysteries Special Episode 3 Explained In Hindi Breakdown,https://www.youtube.com/watch?v=aZ0I-cSV0Tw,2026-07-01T05:29:19+00:00,12882,949,183,513,priority,372.16,7d_plus,34.61,1.0,34.614,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
PZKatQz8ShI,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Lord of Mysteries Special Episode 2 Explained In Hindi Breakdown,https://www.youtube.com/watch?v=PZKatQz8ShI,2026-06-30T09:16:24+00:00,16030,1105,124,886,priority,392.37,7d_plus,40.85,1.0,40.854,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
lPWBw5U5jUc,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Liar Game Episode 12 Explained in Hindi | Breakdown,https://www.youtube.com/watch?v=lPWBw5U5jUc,2026-06-25T11:38:02+00:00,15489,878,72,457,priority,510.01,7d_plus,30.37,1.0,30.37,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
i9dhqm3R64Y,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Lord of Mysteries Special Episode 1 Explained In Hindi,https://www.youtube.com/watch?v=i9dhqm3R64Y,2026-06-23T13:28:09+00:00,29318,1734,309,736,priority,556.18,7d_plus,52.71,1.0,52.713,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
ZrpmZ1cc_AY,UCsuBjlk1u-9oybSzdLsTeCQ,Viper Anime Explained,Weak Boy Eats a Devil Fruit and Becomes the Future Pirate King part 2,https://www.youtube.com/watch?v=ZrpmZ1cc_AY,2026-06-20T06:00:32+00:00,6882,510,147,422,priority,635.64,7d_plus,10.83,1.0,10.827,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
pTnUXZPU930,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,Reincarnated As The Weakest In His Class But Trains To Become The STRONGEST | New Anime,https://www.youtube.com/watch?v=pTnUXZPU930,2026-07-10T00:15:14+00:00,11879,267,21,1959,priority,161.39,3_7d,73.6,73.6,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
GVpFtEBkXyQ,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,Salaryman Reincarnated as EVIL Ruler with OVERPOWERED Abilities | New Anime Recap,https://www.youtube.com/watch?v=GVpFtEBkXyQ,2026-07-08T22:45:27+00:00,28390,476,30,5030,priority,186.89,7d_plus,151.91,1.0,151.908,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
DNMtWR7DxRg,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,After Being BETRAYED He Gets OVERPOWERED Demon Power And Takes Revenge | New Anime Recap,https://www.youtube.com/watch?v=DNMtWR7DxRg,2026-06-14T02:21:53+00:00,18004,340,28,6908,priority,783.28,7d_plus,22.99,1.0,22.985,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
r99XnWirhg4,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,Reborn as The WEAKEST But Gets OVERPOWERED Ability That Lets Him Absorb Other Peoples Power,https://www.youtube.com/watch?v=r99XnWirhg4,2026-06-13T21:10:04+00:00,20268,337,31,7104,priority,788.48,7d_plus,25.71,1.0,25.705,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
b4yyI0twIQ0,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,He Pretends To Be Weak But Actually Has Infinite Magic Power Sealed Inside Him | New Anime Recap,https://www.youtube.com/watch?v=b4yyI0twIQ0,2026-06-09T12:45:27+00:00,28622,399,29,6786,priority,892.89,7d_plus,32.06,1.0,32.055,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
bHlZEg2ynGM,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,Reborn as The WEAKEST But Gets OVERPOWERED Ability That Lets Him Absorb Other Peoples Power,https://www.youtube.com/watch?v=bHlZEg2ynGM,2026-06-07T15:45:08+00:00,57579,907,63,6501,priority,937.9,7d_plus,61.39,1.0,61.392,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
QBxitDm6KSo,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,After Being BETRAYED He Gets OVERPOWERED Demon Power And Takes Revenge | New Anime Recap,https://www.youtube.com/watch?v=QBxitDm6KSo,2026-06-07T13:15:10+00:00,74051,808,43,6349,priority,940.39,7d_plus,78.74,1.0,78.745,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
hufcjPwK0is,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,Everyone Thinks He Is Weak But He Is Actually The STRONGEST Assassin | New Anime Recap,https://www.youtube.com/watch?v=hufcjPwK0is,2026-06-02T20:05:08+00:00,16138,248,31,6039,priority,1053.56,7d_plus,15.32,1.0,15.318,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
TzYwYMepr6o,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,Everyone Thinks He Is Weak But He Is Actually The STRONGEST Assassin | New Anime Recap,https://www.youtube.com/watch?v=TzYwYMepr6o,2026-05-26T21:35:25+00:00,16050,217,48,5316,priority,1220.06,7d_plus,13.16,1.0,13.155,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
sEqQZsvNhfc,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,"He Was Summoned as the Weakest, but Secretly Trains To Become The STRONGEST | Anime Recap",https://www.youtube.com/watch?v=sEqQZsvNhfc,2026-05-24T16:15:02+00:00,71666,867,68,5341,priority,1273.4,7d_plus,56.28,1.0,56.279,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
xGUvWd6JXbc,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,Everyone Thinks He Is Weak But He Is Actually The STRONGEST Assassin | New Anime Recap,https://www.youtube.com/watch?v=xGUvWd6JXbc,2026-05-21T13:15:04+00:00,268657,3022,130,4602,priority,1348.4,7d_plus,199.24,1.0,199.242,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
qmvNrFbHVFw,UCuVDcQ4R905Brkms7jECcaQ,AniRoll,He Pretends To Be Weak But Actually Has Infinite Magic Power Sealed Inside Him | New Anime Recap,https://www.youtube.com/watch?v=qmvNrFbHVFw,2026-05-18T22:05:00+00:00,53115,693,76,4960,priority,1411.56,7d_plus,37.63,1.0,37.628,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
vs_DHlbgRk8,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,Loser Otaku Boy Unexpectedly Becomes Friends with the Most Beautiful Girls anime recap in hindi,https://www.youtube.com/watch?v=vs_DHlbgRk8,2026-07-05T01:57:13+00:00,17289,670,33,5920,priority,279.69,7d_plus,61.81,1.0,61.814,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
uaAy2uiMQa8,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,[Full] 40 Year Old Legendary Hitman Mysteriously Becomes a Middle Schooler anime recap in hindi,https://www.youtube.com/watch?v=uaAy2uiMQa8,2026-06-28T01:29:19+00:00,122472,3454,131,6349,priority,448.16,7d_plus,273.28,1.0,273.278,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
MQSF1QTxu1Y,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,Loser Otaku Boy Unexpectedly Becomes Friends with the Most Beautiful Girls anime recap in hindi,https://www.youtube.com/watch?v=MQSF1QTxu1Y,2026-06-23T02:08:29+00:00,78498,2232,105,3479,priority,567.51,7d_plus,138.32,1.0,138.321,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
DgQFEWxV14g,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,He Reincarnates as the Strongest Demon but Falls in Love with a Girl in Hero's Party anime recap,https://www.youtube.com/watch?v=DgQFEWxV14g,2026-06-03T06:54:14+00:00,218376,5227,186,3067,priority,1042.74,7d_plus,209.42,1.0,209.424,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
gLlpAS-CZK8,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,Old Man Reincarnates in a Magicless World So He Decided To Create Magic & Became A God anime recap,https://www.youtube.com/watch?v=gLlpAS-CZK8,2026-05-23T03:37:35+00:00,186990,3787,95,7815,priority,1310.02,7d_plus,142.74,1.0,142.738,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
oV9XsAHlyOk,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,40 Year Old Legendary Hitman Mysteriously Becomes a Middle Schooler anime recap in hindi,https://www.youtube.com/watch?v=oV9XsAHlyOk,2026-05-19T05:14:28+00:00,266436,7546,514,3489,priority,1404.41,7d_plus,189.71,1.0,189.714,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
xIRJP-8-Ltc,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,Everyone Thought He is a Loser But He Saves the World from Kaiju Monsters anime recap in hindi,https://www.youtube.com/watch?v=xIRJP-8-Ltc,2026-05-03T01:44:49+00:00,85609,2587,505,2456,priority,1791.9,7d_plus,47.78,1.0,47.776,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
k1Vc_gwKVgQ,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,Loser Boy Became Friends With The Second Prettiest Girl in His Class anime recap in hindi,https://www.youtube.com/watch?v=k1Vc_gwKVgQ,2026-05-01T01:29:17+00:00,267928,6436,547,2025,priority,1840.16,7d_plus,145.6,1.0,145.6,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
z7FIsnZHssM,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,He Was Summoned to Another World as the Strongest Appraiser but Has No Combat Skills anime in hindi,https://www.youtube.com/watch?v=z7FIsnZHssM,2026-04-16T01:31:12+00:00,56391,1381,68,1470,priority,2200.13,7d_plus,25.63,1.0,25.631,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
IHQBeSjBqT8,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,(Full)Reincarnated as a Noble He Wields a Cursed Weapon to Gain Ultimate Powers anime recap in hindi,https://www.youtube.com/watch?v=IHQBeSjBqT8,2026-04-12T01:00:05+00:00,154821,3953,84,6385,priority,2296.65,7d_plus,67.41,1.0,67.412,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
LDxV1jOZivA,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,(Full)Born Blind He Masters Water Magic and Becomes a Legendary Sorcerer anime recap in hindi,https://www.youtube.com/watch?v=LDxV1jOZivA,2026-04-08T02:10:20+00:00,294500,5654,106,6036,priority,2391.48,7d_plus,123.15,1.0,123.146,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
Dr8MDCw9d2w,UCaVW3XAkmgC61Z3mdxugMeA,Anikun Explain,School Idol Russian Girl Fell In Love With An Otaku Loser anime recap in hindi @AnikunExplain ,https://www.youtube.com/watch?v=Dr8MDCw9d2w,2026-03-30T02:19:26+00:00,140902,2143,89,9012,priority,2607.32,7d_plus,54.04,1.0,54.041,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
e2J_4RBkA3o,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,He Beat the World’s Hardest Tower Defense Game—Then Woke Up Inside It | Full Story,https://www.youtube.com/watch?v=e2J_4RBkA3o,2026-07-14T01:00:12+00:00,10450,445,93,38045,priority,64.64,24_72h,161.65,161.65,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
4oTRUE3jLJE,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,"A Boy Picks Up an Immortal's Mirror, Bringing a Fatal Disaster to His Whole Clan",https://www.youtube.com/watch?v=4oTRUE3jLJE,2026-07-02T01:00:39+00:00,19563,751,177,7738,priority,352.64,7d_plus,55.48,1.0,55.476,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
hftFwvNbNZg,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,Level 1 Loser Eats Monsters to Become the Ultimate Weapon!,https://www.youtube.com/watch?v=hftFwvNbNZg,2026-06-24T01:00:36+00:00,21749,735,169,10250,priority,544.64,7d_plus,39.93,1.0,39.933,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
diUThl-iabE,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,Zombie Apocalypse: I Became the Mechanical Overlord and Built the Doomsday City,https://www.youtube.com/watch?v=diUThl-iabE,2026-06-17T01:00:15+00:00,19882,627,153,8875,priority,712.64,7d_plus,27.9,1.0,27.899,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
u1sYrV_N3So,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,-100° Apocalypse: I Stockpiled Billions of Supplies Beforehand,https://www.youtube.com/watch?v=u1sYrV_N3So,2026-06-09T01:00:31+00:00,59218,1631,282,16734,priority,904.64,7d_plus,65.46,1.0,65.46,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
AxCdYTOg6g0,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,"He Is the Strongest Sword God, Yet Unexpectedly Reborn",https://www.youtube.com/watch?v=AxCdYTOg6g0,2026-05-25T01:00:32+00:00,23332,756,203,6718,priority,1264.64,7d_plus,18.45,1.0,18.45,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
sCXDzVMKsko,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,"The World Turned Magical, and He Is the Greatest Archmage",https://www.youtube.com/watch?v=sCXDzVMKsko,2026-05-14T01:00:44+00:00,23272,771,210,9876,priority,1528.64,7d_plus,15.22,1.0,15.224,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
uRaAAWajYZE,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,He Gets Trapped in a Cave in Another World and Has to Farm to Survive!,https://www.youtube.com/watch?v=uRaAAWajYZE,2026-04-24T01:00:52+00:00,50796,1212,287,40303,priority,2008.63,7d_plus,25.29,1.0,25.289,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
oMclFhA8OVk,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,"Doomsday Arrives, But I Own an Ultimate RV",https://www.youtube.com/watch?v=oMclFhA8OVk,2026-04-21T01:00:54+00:00,75289,2101,525,6183,priority,2080.63,7d_plus,36.19,1.0,36.186,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
1zF-TMa7viA,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,"His Grandfather Died, So He Awakened As The First Demon",https://www.youtube.com/watch?v=1zF-TMa7viA,2026-04-15T01:00:05+00:00,61819,1724,263,38705,priority,2224.65,7d_plus,27.79,1.0,27.788,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
KWwIrGeGT4g,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,I Can Evolve Infinitely Through Training,https://www.youtube.com/watch?v=KWwIrGeGT4g,2026-04-12T04:35:12+00:00,94768,2106,289,23599,priority,2293.06,7d_plus,41.33,1.0,41.328,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
qG4ib6DjJnY,UCc3xCO79t87Y2D5MevDAL_Q,Manga Explained,"In a World Where Power is Dictated by Color, My Color is Black",https://www.youtube.com/watch?v=qG4ib6DjJnY,2026-04-05T02:53:11+00:00,31692,1106,131,4874,priority,2462.76,7d_plus,12.87,1.0,12.868,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
LZdvGlCmKUs,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 199 Explained in Hindi | Monster VS Saviour 💥💥💥,https://www.youtube.com/watch?v=LZdvGlCmKUs,2026-07-14T10:49:45+00:00,1059,93,23,651,priority,54.82,24_72h,19.32,19.32,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
-SOY_Z3IMNo,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 197 Explained in Hindi | A Demon Entered The Village!!!😨😨😨,https://www.youtube.com/watch?v=-SOY_Z3IMNo,2026-06-30T07:29:10+00:00,1795,147,51,606,priority,394.16,7d_plus,4.55,1.0,4.554,4.554,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
Qi7sUrshVoA,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 196 Explained in Hindi | Connecting Unknown Relationships,https://www.youtube.com/watch?v=Qi7sUrshVoA,2026-05-29T11:12:10+00:00,3007,250,185,653,priority,1158.44,7d_plus,2.6,1.0,2.596,2.596,breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
pWPnnQ0xerE,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 195 Explained in Hindi | Leaf Village Me Koji Kashin Ka GhusPeth,https://www.youtube.com/watch?v=pWPnnQ0xerE,2026-05-01T09:38:23+00:00,3432,211,77,642,priority,1832.01,7d_plus,1.87,1.0,1.873,1.873,above_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
PTbNm4uS9jk,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 193 Explained in Hindi | Kawaki Rahega Naruto Ke Ghar Me😲😲,https://www.youtube.com/watch?v=PTbNm4uS9jk,2026-04-11T09:23:57+00:00,2770,263,103,614,priority,2312.25,7d_plus,1.2,1.0,1.198,1.198,normal,low,global_fallback,trend_boruto,Boruto / Naruto Next Generation,Boruto,normal,Legacy franchise steady recaps.
FjYtxhsbbLw,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 192 Explained in Hindi | Ek Dard Bhari BackStory 😔😔,https://www.youtube.com/watch?v=FjYtxhsbbLw,2026-03-31T10:19:29+00:00,2778,245,124,692,priority,2575.32,7d_plus,1.08,1.0,1.079,1.079,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
yhieWwDDyEw,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 189 Explained in Hindi | The Karma Mark 😮😮,https://www.youtube.com/watch?v=yhieWwDDyEw,2026-03-24T13:18:38+00:00,3034,248,168,696,priority,2740.34,7d_plus,1.11,1.0,1.107,1.107,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
